album_type,album_id,album_name,release_date,artist_name,artist_uri,artist_genres,album_popularity,duration_ms,explicit,href,track_id,track_name,preview_url,track_number,uri,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_href,analysis_url,time_signature
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,218293,False,https://api.spotify.com/v1/tracks/11n3b1DL3JIWHNsr1UnAt3,11n3b1DL3JIWHNsr1UnAt3,Rewrite The Stars (with James Arthur & Anne-Marie),https://p.scdn.co/mp3-preview/d3b9071d04ca78ce322c3f8e2304dd13c9cae5f8?cid=705aa8fce6fc4c508bab06c543baa528,8,spotify:track:11n3b1DL3JIWHNsr1UnAt3,20,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,https://api.spotify.com/v1/tracks/11n3b1DL3JIWHNsr1UnAt3,https://api.spotify.com/v1/audio-analysis/11n3b1DL3JIWHNsr1UnAt3,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,218320,False,https://api.spotify.com/v1/tracks/3c89vhT9GwFLjRHnQZjLH5,3c89vhT9GwFLjRHnQZjLH5,Tightrope,https://p.scdn.co/mp3-preview/f8a25e9435188b37529c38d07e5f141233f9aa07?cid=705aa8fce6fc4c508bab06c543baa528,9,spotify:track:3c89vhT9GwFLjRHnQZjLH5,16,0.514,0.266,9,-13.021,1,0.0331,0.908,0.0107,0.0838,0.0647,97.007,https://api.spotify.com/v1/tracks/3c89vhT9GwFLjRHnQZjLH5,https://api.spotify.com/v1/audio-analysis/3c89vhT9GwFLjRHnQZjLH5,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,260959,False,https://api.spotify.com/v1/tracks/6kKtfqwe3SQrEbxEgbzz7Q,6kKtfqwe3SQrEbxEgbzz7Q,From Now On,https://p.scdn.co/mp3-preview/f3f974378b39bd306041376a8ecd6b542b2f3c4e?cid=705aa8fce6fc4c508bab06c543baa528,10,spotify:track:6kKtfqwe3SQrEbxEgbzz7Q,19,0.541,0.811,3,-3.872,1,0.0342,0.114,0.0,0.356,0.263,110.013,https://api.spotify.com/v1/tracks/6kKtfqwe3SQrEbxEgbzz7Q,https://api.spotify.com/v1/audio-analysis/6kKtfqwe3SQrEbxEgbzz7Q,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,205173,False,https://api.spotify.com/v1/tracks/3nOvxfhydjmU1BHcGKEdKL,3nOvxfhydjmU1BHcGKEdKL,The Greatest Show - Bonus Track,https://p.scdn.co/mp3-preview/b4f7c73303c058f6e286bc7afc937253127da64f?cid=705aa8fce6fc4c508bab06c543baa528,11,spotify:track:3nOvxfhydjmU1BHcGKEdKL,16,0.499,0.779,11,-5.605,0,0.152,0.0757,0.0,0.261,0.722,157.337,https://api.spotify.com/v1/tracks/3nOvxfhydjmU1BHcGKEdKL,https://api.spotify.com/v1/audio-analysis/3nOvxfhydjmU1BHcGKEdKL,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,227226,False,https://api.spotify.com/v1/tracks/7gFiS2Co9U3vMvPepAxFqc,7gFiS2Co9U3vMvPepAxFqc,Come Alive - Bonus Track,https://p.scdn.co/mp3-preview/86dbc75c9c9b14488731c64c58f40e5290c078f8?cid=705aa8fce6fc4c508bab06c543baa528,12,spotify:track:7gFiS2Co9U3vMvPepAxFqc,15,0.671,0.686,4,-6.39,1,0.0867,0.196,0.0,0.168,0.546,116.189,https://api.spotify.com/v1/tracks/7gFiS2Co9U3vMvPepAxFqc,https://api.spotify.com/v1/audio-analysis/7gFiS2Co9U3vMvPepAxFqc,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,234946,False,https://api.spotify.com/v1/tracks/13kWiAn1MvgXuPbFgBJ1Sc,13kWiAn1MvgXuPbFgBJ1Sc,This Is Me - Bonus Track,https://p.scdn.co/mp3-preview/4007d3aed39b2e498e875af73be0f839163a5454?cid=705aa8fce6fc4c508bab06c543baa528,13,spotify:track:13kWiAn1MvgXuPbFgBJ1Sc,16,0.325,0.633,11,-4.593,0,0.0443,0.0243,0.0,0.197,0.124,95.895,https://api.spotify.com/v1/tracks/13kWiAn1MvgXuPbFgBJ1Sc,https://api.spotify.com/v1/audio-analysis/13kWiAn1MvgXuPbFgBJ1Sc,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,302146,False,https://api.spotify.com/v1/tracks/04c3TpE0sb7Sj8RPAgYiGg,04c3TpE0sb7Sj8RPAgYiGg,The Greatest Show,https://p.scdn.co/mp3-preview/a552ea2d2e4fa9e0429e3d5f4b15d6267d4aaf8e?cid=705aa8fce6fc4c508bab06c543baa528,14,spotify:track:04c3TpE0sb7Sj8RPAgYiGg,18,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,https://api.spotify.com/v1/tracks/04c3TpE0sb7Sj8RPAgYiGg,https://api.spotify.com/v1/audio-analysis/04c3TpE0sb7Sj8RPAgYiGg,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,269453,False,https://api.spotify.com/v1/tracks/7oZ3LR5ewCENIFripJ2mQC,7oZ3LR5ewCENIFripJ2mQC,A Million Dreams,https://p.scdn.co/mp3-preview/e44d17b8f828c6e7e1875f4b29dde899dd6f66d4?cid=705aa8fce6fc4c508bab06c543baa528,15,spotify:track:7oZ3LR5ewCENIFripJ2mQC,17,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747,https://api.spotify.com/v1/tracks/7oZ3LR5ewCENIFripJ2mQC,https://api.spotify.com/v1/audio-analysis/7oZ3LR5ewCENIFripJ2mQC,3
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,60453,False,https://api.spotify.com/v1/tracks/62go8y4bjbHc1aLb5q1Ieo,62go8y4bjbHc1aLb5q1Ieo,A Million Dreams (Reprise),https://p.scdn.co/mp3-preview/1f475e722fa38c51b3f8728e51aa15365f14e60f?cid=705aa8fce6fc4c508bab06c543baa528,16,spotify:track:62go8y4bjbHc1aLb5q1Ieo,11,0.253,0.139,6,-17.067,1,0.0414,0.726,5.01e-05,0.269,0.102,74.369,https://api.spotify.com/v1/tracks/62go8y4bjbHc1aLb5q1Ieo,https://api.spotify.com/v1/audio-analysis/62go8y4bjbHc1aLb5q1Ieo,3
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,225933,False,https://api.spotify.com/v1/tracks/6b9QynYzJQCPvE2rvYoYcr,6b9QynYzJQCPvE2rvYoYcr,Come Alive,https://p.scdn.co/mp3-preview/76495f97b0acf35abf5d6ef7d6881800473fb98b?cid=705aa8fce6fc4c508bab06c543baa528,17,spotify:track:6b9QynYzJQCPvE2rvYoYcr,15,0.702,0.77,7,-9.411,1,0.128,0.00558,0.000802,0.211,0.235,118.034,https://api.spotify.com/v1/tracks/6b9QynYzJQCPvE2rvYoYcr,https://api.spotify.com/v1/audio-analysis/6b9QynYzJQCPvE2rvYoYcr,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,214373,False,https://api.spotify.com/v1/tracks/47wxnBFU9i73qih5yuO0Uz,47wxnBFU9i73qih5yuO0Uz,The Other Side,https://p.scdn.co/mp3-preview/9de3aed975d874b924f75c9749e5417bdc68c4a4?cid=705aa8fce6fc4c508bab06c543baa528,18,spotify:track:47wxnBFU9i73qih5yuO0Uz,18,0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,https://api.spotify.com/v1/tracks/47wxnBFU9i73qih5yuO0Uz,https://api.spotify.com/v1/audio-analysis/47wxnBFU9i73qih5yuO0Uz,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,207786,False,https://api.spotify.com/v1/tracks/6eLCLfRdPbEcGw47W4kWEM,6eLCLfRdPbEcGw47W4kWEM,Never Enough,https://p.scdn.co/mp3-preview/93551f3483e2f2d6d942828b24b3371d345942bc?cid=705aa8fce6fc4c508bab06c543baa528,19,spotify:track:6eLCLfRdPbEcGw47W4kWEM,17,0.277,0.394,8,-8.903,1,0.0336,0.423,0.0,0.0952,0.227,86.777,https://api.spotify.com/v1/tracks/6eLCLfRdPbEcGw47W4kWEM,https://api.spotify.com/v1/audio-analysis/6eLCLfRdPbEcGw47W4kWEM,3
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,234706,False,https://api.spotify.com/v1/tracks/0XrNvKqaiFNwnugdr6aV3p,0XrNvKqaiFNwnugdr6aV3p,This Is Me,https://p.scdn.co/mp3-preview/4e3a8d43df85b32a1d056f2c3e6c745d6da46359?cid=705aa8fce6fc4c508bab06c543baa528,20,spotify:track:0XrNvKqaiFNwnugdr6aV3p,17,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,https://api.spotify.com/v1/tracks/0XrNvKqaiFNwnugdr6aV3p,https://api.spotify.com/v1/audio-analysis/0XrNvKqaiFNwnugdr6aV3p,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,217440,False,https://api.spotify.com/v1/tracks/3FZ7zxQDDUp6RjyJxDmAnJ,3FZ7zxQDDUp6RjyJxDmAnJ,Rewrite The Stars,https://p.scdn.co/mp3-preview/fa020bdce61bb930040ae090510598b1daec2062?cid=705aa8fce6fc4c508bab06c543baa528,21,spotify:track:3FZ7zxQDDUp6RjyJxDmAnJ,25,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046,https://api.spotify.com/v1/tracks/3FZ7zxQDDUp6RjyJxDmAnJ,https://api.spotify.com/v1/audio-analysis/3FZ7zxQDDUp6RjyJxDmAnJ,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,234360,False,https://api.spotify.com/v1/tracks/2xaSc4RPqdDCPZV72sY58C,2xaSc4RPqdDCPZV72sY58C,Tightrope,https://p.scdn.co/mp3-preview/b00b3aa53ae0a27059c71a67ff78c09abb1ae601?cid=705aa8fce6fc4c508bab06c543baa528,22,spotify:track:2xaSc4RPqdDCPZV72sY58C,14,0.351,0.331,9,-10.316,1,0.0382,0.3,9.14e-06,0.0919,0.191,161.564,https://api.spotify.com/v1/tracks/2xaSc4RPqdDCPZV72sY58C,https://api.spotify.com/v1/audio-analysis/2xaSc4RPqdDCPZV72sY58C,3
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,80293,False,https://api.spotify.com/v1/tracks/6dyWgDWT0A4b5P20kw9tON,6dyWgDWT0A4b5P20kw9tON,Never Enough (Reprise),https://p.scdn.co/mp3-preview/6a0043531d277a78b76c0105cf5232dd51c15430?cid=705aa8fce6fc4c508bab06c543baa528,23,spotify:track:6dyWgDWT0A4b5P20kw9tON,11,0.382,0.0541,9,-19.376,1,0.03,0.889,2.88e-06,0.0832,0.133,82.486,https://api.spotify.com/v1/tracks/6dyWgDWT0A4b5P20kw9tON,https://api.spotify.com/v1/audio-analysis/6dyWgDWT0A4b5P20kw9tON,4
compilation,1cIgG5uF5DT4HSba4fSmNQ,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,37,349560,False,https://api.spotify.com/v1/tracks/700SNvvcYW9Nla6ZjbBYS5,700SNvvcYW9Nla6ZjbBYS5,From Now On,https://p.scdn.co/mp3-preview/674f508929f49d85db71a1eb5f7a852ad26adf62?cid=705aa8fce6fc4c508bab06c543baa528,24,spotify:track:700SNvvcYW9Nla6ZjbBYS5,17,0.516,0.518,4,-10.383,1,0.04,0.00483,0.00895,0.585,0.0834,108.027,https://api.spotify.com/v1/tracks/700SNvvcYW9Nla6ZjbBYS5,https://api.spotify.com/v1/audio-analysis/700SNvvcYW9Nla6ZjbBYS5,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,174306,False,https://api.spotify.com/v1/tracks/1Y7i3JHWLvF5ZpJBiaAGL4,1Y7i3JHWLvF5ZpJBiaAGL4,The Greatest Show,https://p.scdn.co/mp3-preview/a679c8ddad7249e7f0e80d97c0de88308ae8657f?cid=705aa8fce6fc4c508bab06c543baa528,1,spotify:track:1Y7i3JHWLvF5ZpJBiaAGL4,13,0.546,0.839,6,-5.365,0,0.0784,0.00546,0.0,0.382,0.491,77.009,https://api.spotify.com/v1/tracks/1Y7i3JHWLvF5ZpJBiaAGL4,https://api.spotify.com/v1/audio-analysis/1Y7i3JHWLvF5ZpJBiaAGL4,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,273640,False,https://api.spotify.com/v1/tracks/7nZNNNZ7hDKEpA52LcZXBA,7nZNNNZ7hDKEpA52LcZXBA,A Million Dreams,https://p.scdn.co/mp3-preview/10dfe3049db13b3466fd5c957bb0dfcac9283327?cid=705aa8fce6fc4c508bab06c543baa528,2,spotify:track:7nZNNNZ7hDKEpA52LcZXBA,12,0.312,0.499,7,-6.282,1,0.0397,0.272,0.0,0.0901,0.191,148.173,https://api.spotify.com/v1/tracks/7nZNNNZ7hDKEpA52LcZXBA,https://api.spotify.com/v1/audio-analysis/7nZNNNZ7hDKEpA52LcZXBA,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,48720,False,https://api.spotify.com/v1/tracks/5AzbHhvPeS36cc3cPH9FmY,5AzbHhvPeS36cc3cPH9FmY,A Million Dreams - Reprise,https://p.scdn.co/mp3-preview/b5e9ccabb020933c983ee15b5cc7d6f99d9d1d14?cid=705aa8fce6fc4c508bab06c543baa528,3,spotify:track:5AzbHhvPeS36cc3cPH9FmY,6,0.29,0.191,6,-11.851,1,0.0473,0.963,0.0,0.102,0.229,143.754,https://api.spotify.com/v1/tracks/5AzbHhvPeS36cc3cPH9FmY,https://api.spotify.com/v1/audio-analysis/5AzbHhvPeS36cc3cPH9FmY,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,215320,False,https://api.spotify.com/v1/tracks/090tgZdkahVvj5lISvz2Ux,090tgZdkahVvj5lISvz2Ux,Come Alive (with Years & Years and Jess Glynne),https://p.scdn.co/mp3-preview/08d318f0719aca9bc7769591d81aee35f4e2aaec?cid=705aa8fce6fc4c508bab06c543baa528,4,spotify:track:090tgZdkahVvj5lISvz2Ux,23,0.666,0.795,1,-5.053,0,0.0664,0.0464,0.0,0.357,0.752,118.002,https://api.spotify.com/v1/tracks/090tgZdkahVvj5lISvz2Ux,https://api.spotify.com/v1/audio-analysis/090tgZdkahVvj5lISvz2Ux,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,210160,False,https://api.spotify.com/v1/tracks/7bmQQnWsXP3yrsl8ixQkvV,7bmQQnWsXP3yrsl8ixQkvV,The Other Side (with MAX & Ty Dolla $ign),https://p.scdn.co/mp3-preview/a3c926a4a3a8876a61b09cd54ea343e876092321?cid=705aa8fce6fc4c508bab06c543baa528,5,spotify:track:7bmQQnWsXP3yrsl8ixQkvV,10,0.687,0.792,2,-5.622,1,0.228,0.0203,0.0,0.0717,0.774,154.083,https://api.spotify.com/v1/tracks/7bmQQnWsXP3yrsl8ixQkvV,https://api.spotify.com/v1/audio-analysis/7bmQQnWsXP3yrsl8ixQkvV,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,204133,False,https://api.spotify.com/v1/tracks/4nz7eV0HYCahpU3JSGHXsU,4nz7eV0HYCahpU3JSGHXsU,Never Enough,https://p.scdn.co/mp3-preview/ec19bc3cd6aa1fc6f82c8d5f14ac1813eed18ef9?cid=705aa8fce6fc4c508bab06c543baa528,6,spotify:track:4nz7eV0HYCahpU3JSGHXsU,10,0.398,0.512,8,-7.148,1,0.0486,0.139,0.0,0.115,0.0956,133.659,https://api.spotify.com/v1/tracks/4nz7eV0HYCahpU3JSGHXsU,https://api.spotify.com/v1/audio-analysis/4nz7eV0HYCahpU3JSGHXsU,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,265733,False,https://api.spotify.com/v1/tracks/3VGM8mA6V4U6JJ5xADM5Vm,3VGM8mA6V4U6JJ5xADM5Vm,"This Is Me (The Reimagined Remix) [with Keala Settle, Kesha & Missy Elliott]",https://p.scdn.co/mp3-preview/0a06ff1bb7508d72f9948c1c6c28eb8bd0ce2460?cid=705aa8fce6fc4c508bab06c543baa528,7,spotify:track:3VGM8mA6V4U6JJ5xADM5Vm,9,0.44,0.514,11,-6.874,0,0.266,0.0994,0.0,0.0768,0.219,93.168,https://api.spotify.com/v1/tracks/3VGM8mA6V4U6JJ5xADM5Vm,https://api.spotify.com/v1/audio-analysis/3VGM8mA6V4U6JJ5xADM5Vm,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,218293,False,https://api.spotify.com/v1/tracks/2x8nxzsz77NjZgVxbRMetm,2x8nxzsz77NjZgVxbRMetm,Rewrite The Stars (with James Arthur & Anne-Marie),https://p.scdn.co/mp3-preview/d3b9071d04ca78ce322c3f8e2304dd13c9cae5f8?cid=705aa8fce6fc4c508bab06c543baa528,8,spotify:track:2x8nxzsz77NjZgVxbRMetm,11,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,https://api.spotify.com/v1/tracks/2x8nxzsz77NjZgVxbRMetm,https://api.spotify.com/v1/audio-analysis/2x8nxzsz77NjZgVxbRMetm,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,218320,False,https://api.spotify.com/v1/tracks/42Ih4fHB4DMkgGgLU9FggP,42Ih4fHB4DMkgGgLU9FggP,Tightrope,https://p.scdn.co/mp3-preview/f8a25e9435188b37529c38d07e5f141233f9aa07?cid=705aa8fce6fc4c508bab06c543baa528,9,spotify:track:42Ih4fHB4DMkgGgLU9FggP,6,0.514,0.266,9,-13.021,1,0.0331,0.908,0.0107,0.0838,0.0647,97.007,https://api.spotify.com/v1/tracks/42Ih4fHB4DMkgGgLU9FggP,https://api.spotify.com/v1/audio-analysis/42Ih4fHB4DMkgGgLU9FggP,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,260959,False,https://api.spotify.com/v1/tracks/2haOfejv232QE7nKrpGQqN,2haOfejv232QE7nKrpGQqN,From Now On,https://p.scdn.co/mp3-preview/f3f974378b39bd306041376a8ecd6b542b2f3c4e?cid=705aa8fce6fc4c508bab06c543baa528,10,spotify:track:2haOfejv232QE7nKrpGQqN,8,0.541,0.811,3,-3.872,1,0.0342,0.114,0.0,0.356,0.263,110.013,https://api.spotify.com/v1/tracks/2haOfejv232QE7nKrpGQqN,https://api.spotify.com/v1/audio-analysis/2haOfejv232QE7nKrpGQqN,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,205173,False,https://api.spotify.com/v1/tracks/0UHl0ycEMvaGWsz61x76sY,0UHl0ycEMvaGWsz61x76sY,The Greatest Show - Bonus Track,https://p.scdn.co/mp3-preview/b4f7c73303c058f6e286bc7afc937253127da64f?cid=705aa8fce6fc4c508bab06c543baa528,11,spotify:track:0UHl0ycEMvaGWsz61x76sY,7,0.499,0.779,11,-5.605,0,0.152,0.0757,0.0,0.261,0.722,157.337,https://api.spotify.com/v1/tracks/0UHl0ycEMvaGWsz61x76sY,https://api.spotify.com/v1/audio-analysis/0UHl0ycEMvaGWsz61x76sY,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,227226,False,https://api.spotify.com/v1/tracks/0MuGAIwv9G0gflwU7tBS76,0MuGAIwv9G0gflwU7tBS76,Come Alive - Bonus Track,https://p.scdn.co/mp3-preview/86dbc75c9c9b14488731c64c58f40e5290c078f8?cid=705aa8fce6fc4c508bab06c543baa528,12,spotify:track:0MuGAIwv9G0gflwU7tBS76,5,0.671,0.686,4,-6.39,1,0.0867,0.196,0.0,0.168,0.546,116.189,https://api.spotify.com/v1/tracks/0MuGAIwv9G0gflwU7tBS76,https://api.spotify.com/v1/audio-analysis/0MuGAIwv9G0gflwU7tBS76,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,234946,False,https://api.spotify.com/v1/tracks/04oRPuWMn5LAHoMz6YvDAe,04oRPuWMn5LAHoMz6YvDAe,This Is Me,https://p.scdn.co/mp3-preview/4007d3aed39b2e498e875af73be0f839163a5454?cid=705aa8fce6fc4c508bab06c543baa528,13,spotify:track:04oRPuWMn5LAHoMz6YvDAe,10,0.325,0.633,11,-4.593,0,0.0443,0.0243,0.0,0.197,0.124,95.895,https://api.spotify.com/v1/tracks/04oRPuWMn5LAHoMz6YvDAe,https://api.spotify.com/v1/audio-analysis/04oRPuWMn5LAHoMz6YvDAe,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,235967,False,https://api.spotify.com/v1/tracks/5QUUGJIxMSDGoJvi7bPMHL,5QUUGJIxMSDGoJvi7bPMHL,This Is Me (Je suis moi),https://p.scdn.co/mp3-preview/8ab8455a9c7c7e84f6c9d383b80c51640daf2885?cid=705aa8fce6fc4c508bab06c543baa528,14,spotify:track:5QUUGJIxMSDGoJvi7bPMHL,9,0.424,0.56,11,-5.745,0,0.0442,0.0218,0.0,0.219,0.133,96.038,https://api.spotify.com/v1/tracks/5QUUGJIxMSDGoJvi7bPMHL,https://api.spotify.com/v1/audio-analysis/5QUUGJIxMSDGoJvi7bPMHL,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,302146,False,https://api.spotify.com/v1/tracks/349MVKeLsHx0rLq61lf4bT,349MVKeLsHx0rLq61lf4bT,The Greatest Show,https://p.scdn.co/mp3-preview/a552ea2d2e4fa9e0429e3d5f4b15d6267d4aaf8e?cid=705aa8fce6fc4c508bab06c543baa528,1,spotify:track:349MVKeLsHx0rLq61lf4bT,8,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,https://api.spotify.com/v1/tracks/349MVKeLsHx0rLq61lf4bT,https://api.spotify.com/v1/audio-analysis/349MVKeLsHx0rLq61lf4bT,4
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,269453,False,https://api.spotify.com/v1/tracks/3OSbVkqLEyeJf9GWri9qpH,3OSbVkqLEyeJf9GWri9qpH,A Million Dreams,https://p.scdn.co/mp3-preview/e44d17b8f828c6e7e1875f4b29dde899dd6f66d4?cid=705aa8fce6fc4c508bab06c543baa528,2,spotify:track:3OSbVkqLEyeJf9GWri9qpH,6,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747,https://api.spotify.com/v1/tracks/3OSbVkqLEyeJf9GWri9qpH,https://api.spotify.com/v1/audio-analysis/3OSbVkqLEyeJf9GWri9qpH,3
compilation,5q7nnfqyrkX2QSyOiGDdoe,The Greatest Showman: Reimagined (Deluxe),2018-11-16,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,movie tunes,28,60453,False,https://api.spotify.com/v1/tracks/5oBwgvaFSIOS67SBQxUoxE,5oBwgvaFSIOS67SBQxUoxE,A Million Dreams (Reprise),https://p.scdn.co/mp3-preview/1f475e722fa38c51b3f8728e51aa15365f14e60f?cid=705aa8fce6fc4c508bab06c543baa528,3,spotify:track:5oBwgvaFSIOS67SBQxUoxE,5,0.253,0.139,6,-17.067,1,0.0414,0.726,5.01e-05,0.269,0.102,74.369,https://api.spotify.com/v1/tracks/5oBwgvaFSIOS67SBQxUoxE,https://api.spotify.com/v1/audio-analysis/5oBwgvaFSIOS67SBQxUoxE,3
